employee_id,first_name,last_name,email,department, salary ,joining_date,age
957,Eric,Perez,kberry@hotmail.com,Operations,"90,045.20",11/15/2024,43
958,Laura,Bass,leon95@osborne.biz,HR,"37,031.70",4/29/2020,47
959,Alexandria,Foster,hking@gmail.com,HR,"49,420.80",12/16/2021,55
960,Jason,Noble,terrigarrett@meyers.com,Operations,"54,151.80",10/24/2022,29
961,Stephen,Frey,brian14@hotmail.com,Finance,"57,261.60",7/7/2023,32
962,Erica,Bautista,jason22@williams-baker.com,Finance,"72,656.90",1/14/2021,28
963,Roberto,Gutierrez,kennethbrown@williams.com,Finance,"56,078.10",9/26/2024,43
964,Carla,Barker,jbutler@hotmail.com,HR,"76,766.10",10/20/2020,45
965,Heather,Baldwin,johnsonalexis@wright.com,Finance,"57,149.00",1/3/2024,44
966,Jeffrey,Flores,wendypatel@quinn.biz,Finance,"80,654.50",3/24/2024,45
967,Adam,Bradshaw,jamie22@gmail.com,HR,"71,955.50",5/13/2024,24
968,Sharon,Mejia,jacksonerin@gmail.com,HR,"96,890.70",8/11/2020,47
969,Mary,Santos,stevenreid@peters.com,Marketing,"77,416.10",7/26/2023,33
970,Travis,Richardson,kwilliams@hotmail.com,Finance,"41,761.10",10/22/2023,52
971,Kimberly,Hill,bonnie18@hotmail.com,Finance,"38,040.80",11/10/2020,55
972,Brian,Fields,traciehudson@thompson.org,Marketing,"95,908.20",6/10/2023,33
973,Jenna,Reeves,sarah87@yahoo.com,Finance,"82,632.40",10/31/2021,42
974,Angela,Higgins,jacobbrown@cochran.com,Operations,"45,452.50",8/9/2020,23
975,Anna,Rogers,ovargas@acosta.info,IT,"98,904.00",4/3/2021,58
976,Adam,Rush,cmccullough@cunningham.info,Finance,"70,638.70",6/26/2023,47
977,Courtney,Andersen,jason17@lee-brown.net,Operations,"30,133.70",10/29/2023,33
978,Brenda,Joyce,brooke61@lawson.com,IT,"41,966.80",11/14/2020,42
979,James,Brown,lcox@hotmail.com,Finance,"31,054.60",5/13/2020,25
980,Jason,Bailey,troy02@yahoo.com,IT,"93,593.50",11/7/2021,53
981,Timothy,English,tyler15@nichols.org,Marketing,"66,114.70",7/30/2020,27
982,Adam,Lowe,blopez@carpenter.com,IT,"93,174.10",9/21/2024,27
983,Rebecca,Crosby,allennoah@gmail.com,Finance,"52,424.10",11/16/2023,38
984,Charles,Morris,dorothylee@anderson.info,Finance,"66,316.10",4/11/2024,38
985,Daniel,Kelley,iespinoza@hotmail.com,Finance,"76,269.40",11/19/2023,22
986,Alex,Johnston,anita53@hotmail.com,Finance,"78,005.00",3/12/2023,60
987,Michelle,Koch,nwelch@yahoo.com,Operations,"57,775.60",1/4/2023,33
988,Mason,Tran,mileschelsey@gmail.com,Finance,"73,823.70",10/13/2022,46
989,Benjamin,Martinez,robersonmason@thomas-ramos.com,Operations,"45,594.90",8/11/2022,35
990,Frank,Miller,jennifer07@manning.com,IT,"73,566.70",11/19/2020,51
991,Dillon,Maldonado,jamesjeanette@gmail.com,IT,"31,881.60",7/17/2020,56
992,Angela,Jones,gutierrezerin@gmail.com,HR,"31,208.00",6/1/2021,38
993,Richard,Bright,kimdebbie@hotmail.com,HR,"39,884.20",7/7/2021,36
994,Daniel,White,michaelmorgan@rodriguez.org,Finance,"34,859.90",11/16/2020,39
995,Mary,Wagner,christine82@gmail.com,Marketing,"35,956.00",12/15/2023,45
996,Brandi,Cowan,qsimmons@gmail.com,Finance,"97,102.50",11/7/2024,41
997,Michael,Gray,curtisruben@gmail.com,IT,"40,509.70",3/11/2023,37
998,Cassandra,Rodriguez,brittneytran@dunlap.info,Finance,"72,886.00",7/25/2024,32
999,April,Howard,crystalcohen@smith.com,Operations,"32,177.60",4/6/2022,29
1000,Benjamin,Palmer,darylsnyder@williams.com,IT,"87,670.80",4/3/2020,38
